,Label,ClassId,Path
84,Dangerous_curve_right,20,Train/20/00020_00002_00024.png
85,Dangerous_curve_right,20,Train/20/00020_00002_00025.png
86,Dangerous_curve_right,20,Train/20/00020_00002_00026.png
87,Dangerous_curve_right,20,Train/20/00020_00002_00027.png
88,Dangerous_curve_right,20,Train/20/00020_00002_00028.png
89,Dangerous_curve_right,20,Train/20/00020_00002_00029.png
90,Dangerous_curve_right,20,Train/20/00020_00003_00000.png
91,Dangerous_curve_right,20,Train/20/00020_00003_00001.png
92,Dangerous_curve_right,20,Train/20/00020_00003_00002.png
93,Dangerous_curve_right,20,Train/20/00020_00003_00003.png
94,Dangerous_curve_right,20,Train/20/00020_00003_00004.png
95,Dangerous_curve_right,20,Train/20/00020_00003_00005.png
96,Dangerous_curve_right,20,Train/20/00020_00003_00006.png
97,Dangerous_curve_right,20,Train/20/00020_00003_00007.png
98,Dangerous_curve_right,20,Train/20/00020_00003_00008.png
99,Dangerous_curve_right,20,Train/20/00020_00003_00009.png
100,Dangerous_curve_right,20,Train/20/00020_00003_00010.png
101,Dangerous_curve_right,20,Train/20/00020_00003_00011.png
102,Dangerous_curve_right,20,Train/20/00020_00003_00012.png
103,Dangerous_curve_right,20,Train/20/00020_00003_00013.png
104,Dangerous_curve_right,20,Train/20/00020_00003_00014.png
105,Dangerous_curve_right,20,Train/20/00020_00003_00015.png
106,Dangerous_curve_right,20,Train/20/00020_00003_00016.png
107,Dangerous_curve_right,20,Train/20/00020_00003_00017.png
108,Dangerous_curve_right,20,Train/20/00020_00003_00018.png
109,Dangerous_curve_right,20,Train/20/00020_00003_00019.png
110,Dangerous_curve_right,20,Train/20/00020_00003_00020.png
111,Dangerous_curve_right,20,Train/20/00020_00003_00021.png
112,Dangerous_curve_right,20,Train/20/00020_00003_00022.png
113,Dangerous_curve_right,20,Train/20/00020_00003_00023.png
114,Dangerous_curve_right,20,Train/20/00020_00003_00024.png
115,Dangerous_curve_right,20,Train/20/00020_00003_00025.png
116,Dangerous_curve_right,20,Train/20/00020_00003_00026.png
117,Dangerous_curve_right,20,Train/20/00020_00003_00027.png
118,Dangerous_curve_right,20,Train/20/00020_00003_00028.png
119,Dangerous_curve_right,20,Train/20/00020_00003_00029.png
120,Dangerous_curve_right,20,Train/20/00020_00004_00000.png
121,Dangerous_curve_right,20,Train/20/00020_00004_00001.png
122,Dangerous_curve_right,20,Train/20/00020_00004_00002.png
123,Dangerous_curve_right,20,Train/20/00020_00004_00003.png
124,Dangerous_curve_right,20,Train/20/00020_00004_00004.png
125,Dangerous_curve_right,20,Train/20/00020_00004_00005.png
126,Dangerous_curve_right,20,Train/20/00020_00004_00006.png
127,Dangerous_curve_right,20,Train/20/00020_00004_00007.png
128,Dangerous_curve_right,20,Train/20/00020_00004_00008.png
129,Dangerous_curve_right,20,Train/20/00020_00004_00009.png
130,Dangerous_curve_right,20,Train/20/00020_00004_00010.png
131,Dangerous_curve_right,20,Train/20/00020_00004_00011.png
132,Dangerous_curve_right,20,Train/20/00020_00004_00012.png
133,Dangerous_curve_right,20,Train/20/00020_00004_00013.png
134,Dangerous_curve_right,20,Train/20/00020_00004_00014.png
135,Dangerous_curve_right,20,Train/20/00020_00004_00015.png
136,Dangerous_curve_right,20,Train/20/00020_00004_00016.png
137,Dangerous_curve_right,20,Train/20/00020_00004_00017.png
138,Dangerous_curve_right,20,Train/20/00020_00004_00018.png
139,Dangerous_curve_right,20,Train/20/00020_00004_00019.png
140,Dangerous_curve_right,20,Train/20/00020_00004_00020.png
141,Dangerous_curve_right,20,Train/20/00020_00004_00021.png
142,Dangerous_curve_right,20,Train/20/00020_00004_00022.png
143,Dangerous_curve_right,20,Train/20/00020_00004_00023.png
144,Dangerous_curve_right,20,Train/20/00020_00004_00024.png
145,Dangerous_curve_right,20,Train/20/00020_00004_00025.png
146,Dangerous_curve_right,20,Train/20/00020_00004_00026.png
147,Dangerous_curve_right,20,Train/20/00020_00004_00027.png
148,Dangerous_curve_right,20,Train/20/00020_00004_00028.png
149,Dangerous_curve_right,20,Train/20/00020_00004_00029.png
150,Dangerous_curve_right,20,Train/20/00020_00005_00000.png
151,Dangerous_curve_right,20,Train/20/00020_00005_00001.png
152,Dangerous_curve_right,20,Train/20/00020_00005_00002.png
153,Dangerous_curve_right,20,Train/20/00020_00005_00003.png
154,Dangerous_curve_right,20,Train/20/00020_00005_00004.png
155,Dangerous_curve_right,20,Train/20/00020_00005_00005.png
156,Dangerous_curve_right,20,Train/20/00020_00005_00006.png
157,Dangerous_curve_right,20,Train/20/00020_00005_00007.png
158,Dangerous_curve_right,20,Train/20/00020_00005_00008.png
159,Dangerous_curve_right,20,Train/20/00020_00005_00009.png
160,Dangerous_curve_right,20,Train/20/00020_00005_00010.png
161,Dangerous_curve_right,20,Train/20/00020_00005_00011.png
162,Dangerous_curve_right,20,Train/20/00020_00005_00012.png
163,Dangerous_curve_right,20,Train/20/00020_00005_00013.png
164,Dangerous_curve_right,20,Train/20/00020_00005_00014.png
165,Dangerous_curve_right,20,Train/20/00020_00005_00015.png
166,Dangerous_curve_right,20,Train/20/00020_00005_00016.png
167,Dangerous_curve_right,20,Train/20/00020_00005_00017.png
168,Dangerous_curve_right,20,Train/20/00020_00005_00018.png
169,Dangerous_curve_right,20,Train/20/00020_00005_00019.png
170,Dangerous_curve_right,20,Train/20/00020_00005_00020.png
171,Dangerous_curve_right,20,Train/20/00020_00005_00021.png
172,Dangerous_curve_right,20,Train/20/00020_00005_00022.png
173,Dangerous_curve_right,20,Train/20/00020_00005_00023.png
174,Dangerous_curve_right,20,Train/20/00020_00005_00024.png
175,Dangerous_curve_right,20,Train/20/00020_00005_00025.png
176,Dangerous_curve_right,20,Train/20/00020_00005_00026.png
177,Dangerous_curve_right,20,Train/20/00020_00005_00027.png
178,Dangerous_curve_right,20,Train/20/00020_00005_00028.png
179,Dangerous_curve_right,20,Train/20/00020_00005_00029.png
180,Dangerous_curve_right,20,Train/20/00020_00006_00000.png
181,Dangerous_curve_right,20,Train/20/00020_00006_00001.png
182,Dangerous_curve_right,20,Train/20/00020_00006_00002.png
183,Dangerous_curve_right,20,Train/20/00020_00006_00003.png
184,Dangerous_curve_right,20,Train/20/00020_00006_00004.png
185,Dangerous_curve_right,20,Train/20/00020_00006_00005.png
186,Dangerous_curve_right,20,Train/20/00020_00006_00006.png
187,Dangerous_curve_right,20,Train/20/00020_00006_00007.png
188,Dangerous_curve_right,20,Train/20/00020_00006_00008.png
189,Dangerous_curve_right,20,Train/20/00020_00006_00009.png
190,Dangerous_curve_right,20,Train/20/00020_00006_00010.png
191,Dangerous_curve_right,20,Train/20/00020_00006_00011.png
192,Dangerous_curve_right,20,Train/20/00020_00006_00012.png
193,Dangerous_curve_right,20,Train/20/00020_00006_00013.png
194,Dangerous_curve_right,20,Train/20/00020_00006_00014.png
195,Dangerous_curve_right,20,Train/20/00020_00006_00015.png
196,Dangerous_curve_right,20,Train/20/00020_00006_00016.png
197,Dangerous_curve_right,20,Train/20/00020_00006_00017.png
198,Dangerous_curve_right,20,Train/20/00020_00006_00018.png
199,Dangerous_curve_right,20,Train/20/00020_00006_00019.png
200,Dangerous_curve_right,20,Train/20/00020_00006_00020.png
201,Dangerous_curve_right,20,Train/20/00020_00006_00021.png
202,Dangerous_curve_right,20,Train/20/00020_00006_00022.png
203,Dangerous_curve_right,20,Train/20/00020_00006_00023.png
204,Dangerous_curve_right,20,Train/20/00020_00006_00024.png
205,Dangerous_curve_right,20,Train/20/00020_00006_00025.png
206,Dangerous_curve_right,20,Train/20/00020_00006_00026.png
207,Dangerous_curve_right,20,Train/20/00020_00006_00027.png
208,Dangerous_curve_right,20,Train/20/00020_00006_00028.png
209,Dangerous_curve_right,20,Train/20/00020_00006_00029.png
210,Dangerous_curve_right,20,Train/20/00020_00007_00000.png
211,Dangerous_curve_right,20,Train/20/00020_00007_00001.png
212,Dangerous_curve_right,20,Train/20/00020_00007_00002.png
213,Dangerous_curve_right,20,Train/20/00020_00007_00003.png
214,Dangerous_curve_right,20,Train/20/00020_00007_00004.png
215,Dangerous_curve_right,20,Train/20/00020_00007_00005.png
216,Dangerous_curve_right,20,Train/20/00020_00007_00006.png
217,Dangerous_curve_right,20,Train/20/00020_00007_00007.png
218,Dangerous_curve_right,20,Train/20/00020_00007_00008.png
219,Dangerous_curve_right,20,Train/20/00020_00007_00009.png
220,Dangerous_curve_right,20,Train/20/00020_00007_00010.png
221,Dangerous_curve_right,20,Train/20/00020_00007_00011.png
222,Dangerous_curve_right,20,Train/20/00020_00007_00012.png
223,Dangerous_curve_right,20,Train/20/00020_00007_00013.png
224,Dangerous_curve_right,20,Train/20/00020_00007_00014.png
225,Dangerous_curve_right,20,Train/20/00020_00007_00015.png
226,Dangerous_curve_right,20,Train/20/00020_00007_00016.png
227,Dangerous_curve_right,20,Train/20/00020_00007_00017.png
228,Dangerous_curve_right,20,Train/20/00020_00007_00018.png
229,Dangerous_curve_right,20,Train/20/00020_00007_00019.png
230,Dangerous_curve_right,20,Train/20/00020_00007_00020.png
231,Dangerous_curve_right,20,Train/20/00020_00007_00021.png
232,Dangerous_curve_right,20,Train/20/00020_00007_00022.png
233,Dangerous_curve_right,20,Train/20/00020_00007_00023.png
234,Dangerous_curve_right,20,Train/20/00020_00007_00024.png
235,Dangerous_curve_right,20,Train/20/00020_00007_00025.png
236,Dangerous_curve_right,20,Train/20/00020_00007_00026.png
237,Dangerous_curve_right,20,Train/20/00020_00007_00027.png
238,Dangerous_curve_right,20,Train/20/00020_00007_00028.png
239,Dangerous_curve_right,20,Train/20/00020_00007_00029.png
240,Dangerous_curve_right,20,Train/20/00020_00008_00000.png
241,Dangerous_curve_right,20,Train/20/00020_00008_00001.png
242,Dangerous_curve_right,20,Train/20/00020_00008_00002.png
243,Dangerous_curve_right,20,Train/20/00020_00008_00003.png
244,Dangerous_curve_right,20,Train/20/00020_00008_00004.png
245,Dangerous_curve_right,20,Train/20/00020_00008_00005.png
246,Dangerous_curve_right,20,Train/20/00020_00008_00006.png
247,Dangerous_curve_right,20,Train/20/00020_00008_00007.png
248,Dangerous_curve_right,20,Train/20/00020_00008_00008.png
249,Dangerous_curve_right,20,Train/20/00020_00008_00009.png
250,Dangerous_curve_right,20,Train/20/00020_00008_00010.png
251,Dangerous_curve_right,20,Train/20/00020_00008_00011.png
252,Dangerous_curve_right,20,Train/20/00020_00008_00012.png
253,Dangerous_curve_right,20,Train/20/00020_00008_00013.png
254,Dangerous_curve_right,20,Train/20/00020_00008_00014.png
255,Dangerous_curve_right,20,Train/20/00020_00008_00015.png
256,Dangerous_curve_right,20,Train/20/00020_00008_00016.png
257,Dangerous_curve_right,20,Train/20/00020_00008_00017.png
258,Dangerous_curve_right,20,Train/20/00020_00008_00018.png
259,Dangerous_curve_right,20,Train/20/00020_00008_00019.png
260,Dangerous_curve_right,20,Train/20/00020_00008_00020.png
261,Dangerous_curve_right,20,Train/20/00020_00008_00021.png
262,Dangerous_curve_right,20,Train/20/00020_00008_00022.png
263,Dangerous_curve_right,20,Train/20/00020_00008_00023.png
264,Dangerous_curve_right,20,Train/20/00020_00008_00024.png
265,Dangerous_curve_right,20,Train/20/00020_00008_00025.png
266,Dangerous_curve_right,20,Train/20/00020_00008_00026.png
267,Dangerous_curve_right,20,Train/20/00020_00008_00027.png
268,Dangerous_curve_right,20,Train/20/00020_00008_00028.png
269,Dangerous_curve_right,20,Train/20/00020_00008_00029.png
270,Dangerous_curve_right,20,Train/20/00020_00009_00000.png
271,Dangerous_curve_right,20,Train/20/00020_00009_00001.png
272,Dangerous_curve_right,20,Train/20/00020_00009_00002.png
273,Dangerous_curve_right,20,Train/20/00020_00009_00003.png
274,Dangerous_curve_right,20,Train/20/00020_00009_00004.png
275,Dangerous_curve_right,20,Train/20/00020_00009_00005.png
276,Dangerous_curve_right,20,Train/20/00020_00009_00006.png
277,Dangerous_curve_right,20,Train/20/00020_00009_00007.png
278,Dangerous_curve_right,20,Train/20/00020_00009_00008.png
279,Dangerous_curve_right,20,Train/20/00020_00009_00009.png
280,Dangerous_curve_right,20,Train/20/00020_00009_00010.png
281,Dangerous_curve_right,20,Train/20/00020_00009_00011.png
282,Dangerous_curve_right,20,Train/20/00020_00009_00012.png
283,Dangerous_curve_right,20,Train/20/00020_00009_00013.png
284,Dangerous_curve_right,20,Train/20/00020_00009_00014.png
285,Dangerous_curve_right,20,Train/20/00020_00009_00015.png
286,Dangerous_curve_right,20,Train/20/00020_00009_00016.png
287,Dangerous_curve_right,20,Train/20/00020_00009_00017.png
288,Dangerous_curve_right,20,Train/20/00020_00009_00018.png
289,Dangerous_curve_right,20,Train/20/00020_00009_00019.png
290,Dangerous_curve_right,20,Train/20/00020_00009_00020.png
291,Dangerous_curve_right,20,Train/20/00020_00009_00021.png
292,Dangerous_curve_right,20,Train/20/00020_00009_00022.png
293,Dangerous_curve_right,20,Train/20/00020_00009_00023.png
294,Dangerous_curve_right,20,Train/20/00020_00009_00024.png
295,Dangerous_curve_right,20,Train/20/00020_00009_00025.png
296,Dangerous_curve_right,20,Train/20/00020_00009_00026.png
297,Dangerous_curve_right,20,Train/20/00020_00009_00027.png
298,Dangerous_curve_right,20,Train/20/00020_00009_00028.png
299,Dangerous_curve_right,20,Train/20/00020_00009_00029.png
300,Dangerous_curve_right,20,Train/20/00020_00010_00000.png
301,Dangerous_curve_right,20,Train/20/00020_00010_00001.png
302,Dangerous_curve_right,20,Train/20/00020_00010_00002.png
303,Dangerous_curve_right,20,Train/20/00020_00010_00003.png
304,Dangerous_curve_right,20,Train/20/00020_00010_00004.png
305,Dangerous_curve_right,20,Train/20/00020_00010_00005.png
306,Dangerous_curve_right,20,Train/20/00020_00010_00006.png
307,Dangerous_curve_right,20,Train/20/00020_00010_00007.png
308,Dangerous_curve_right,20,Train/20/00020_00010_00008.png
309,Dangerous_curve_right,20,Train/20/00020_00010_00009.png
310,Dangerous_curve_right,20,Train/20/00020_00010_00010.png
311,Dangerous_curve_right,20,Train/20/00020_00010_00011.png
312,Dangerous_curve_right,20,Train/20/00020_00010_00012.png
313,Dangerous_curve_right,20,Train/20/00020_00010_00013.png
314,Dangerous_curve_right,20,Train/20/00020_00010_00014.png
315,Dangerous_curve_right,20,Train/20/00020_00010_00015.png
316,Dangerous_curve_right,20,Train/20/00020_00010_00016.png
317,Dangerous_curve_right,20,Train/20/00020_00010_00017.png
318,Dangerous_curve_right,20,Train/20/00020_00010_00018.png
319,Dangerous_curve_right,20,Train/20/00020_00010_00019.png
320,Dangerous_curve_right,20,Train/20/00020_00010_00020.png
321,Dangerous_curve_right,20,Train/20/00020_00010_00021.png
322,Dangerous_curve_right,20,Train/20/00020_00010_00022.png
323,Dangerous_curve_right,20,Train/20/00020_00010_00023.png
324,Dangerous_curve_right,20,Train/20/00020_00010_00024.png
325,Dangerous_curve_right,20,Train/20/00020_00010_00025.png
326,Dangerous_curve_right,20,Train/20/00020_00010_00026.png
327,Dangerous_curve_right,20,Train/20/00020_00010_00027.png
328,Dangerous_curve_right,20,Train/20/00020_00010_00028.png
329,Dangerous_curve_right,20,Train/20/00020_00010_00029.png
330,Dangerous_curve_right,20,Train/20/00020_00011_00000.png
331,Dangerous_curve_right,20,Train/20/00020_00011_00001.png
332,Dangerous_curve_right,20,Train/20/00020_00011_00002.png
333,Dangerous_curve_right,20,Train/20/00020_00011_00003.png
334,Dangerous_curve_right,20,Train/20/00020_00011_00004.png
335,Dangerous_curve_right,20,Train/20/00020_00011_00005.png
336,Dangerous_curve_right,20,Train/20/00020_00011_00006.png
337,Dangerous_curve_right,20,Train/20/00020_00011_00007.png
338,Dangerous_curve_right,20,Train/20/00020_00011_00008.png
339,Dangerous_curve_right,20,Train/20/00020_00011_00009.png
340,Dangerous_curve_right,20,Train/20/00020_00011_00010.png
341,Dangerous_curve_right,20,Train/20/00020_00011_00011.png
342,Dangerous_curve_right,20,Train/20/00020_00011_00012.png
343,Dangerous_curve_right,20,Train/20/00020_00011_00013.png
344,Dangerous_curve_right,20,Train/20/00020_00011_00014.png
345,Dangerous_curve_right,20,Train/20/00020_00011_00015.png
346,Dangerous_curve_right,20,Train/20/00020_00011_00016.png
347,Dangerous_curve_right,20,Train/20/00020_00011_00017.png
348,Dangerous_curve_right,20,Train/20/00020_00011_00018.png
349,Dangerous_curve_right,20,Train/20/00020_00011_00019.png
350,Dangerous_curve_right,20,Train/20/00020_00011_00020.png
351,Dangerous_curve_right,20,Train/20/00020_00011_00021.png
352,Dangerous_curve_right,20,Train/20/00020_00011_00022.png
353,Dangerous_curve_right,20,Train/20/00020_00011_00023.png
354,Dangerous_curve_right,20,Train/20/00020_00011_00024.png
355,Dangerous_curve_right,20,Train/20/00020_00011_00025.png
356,Dangerous_curve_right,20,Train/20/00020_00011_00026.png
357,Dangerous_curve_right,20,Train/20/00020_00011_00027.png
358,Dangerous_curve_right,20,Train/20/00020_00011_00028.png
359,Dangerous_curve_right,20,Train/20/00020_00011_00029.png
360,Speed_limit(20km/h),0,Train/0/00000_00000_00000.png
361,Speed_limit(20km/h),0,Train/0/00000_00000_00001.png
362,Speed_limit(20km/h),0,Train/0/00000_00000_00002.png
363,Speed_limit(20km/h),0,Train/0/00000_00000_00003.png
364,Speed_limit(20km/h),0,Train/0/00000_00000_00004.png
365,Speed_limit(20km/h),0,Train/0/00000_00000_00005.png
366,Speed_limit(20km/h),0,Train/0/00000_00000_00006.png
367,Speed_limit(20km/h),0,Train/0/00000_00000_00007.png
368,Speed_limit(20km/h),0,Train/0/00000_00000_00008.png
369,Speed_limit(20km/h),0,Train/0/00000_00000_00009.png
370,Speed_limit(20km/h),0,Train/0/00000_00000_00010.png
371,Speed_limit(20km/h),0,Train/0/00000_00000_00011.png
372,Speed_limit(20km/h),0,Train/0/00000_00000_00012.png
373,Speed_limit(20km/h),0,Train/0/00000_00000_00013.png
374,Speed_limit(20km/h),0,Train/0/00000_00000_00014.png
375,Speed_limit(20km/h),0,Train/0/00000_00000_00015.png
376,Speed_limit(20km/h),0,Train/0/00000_00000_00016.png
377,Speed_limit(20km/h),0,Train/0/00000_00000_00017.png
378,Speed_limit(20km/h),0,Train/0/00000_00000_00018.png
379,Speed_limit(20km/h),0,Train/0/00000_00000_00019.png
380,Speed_limit(20km/h),0,Train/0/00000_00000_00020.png
381,Speed_limit(20km/h),0,Train/0/00000_00000_00021.png
382,Speed_limit(20km/h),0,Train/0/00000_00000_00022.png
383,Speed_limit(20km/h),0,Train/0/00000_00000_00023.png
384,Speed_limit(20km/h),0,Train/0/00000_00000_00024.png
385,Speed_limit(20km/h),0,Train/0/00000_00000_00025.png
386,Speed_limit(20km/h),0,Train/0/00000_00000_00026.png
387,Speed_limit(20km/h),0,Train/0/00000_00000_00027.png
388,Speed_limit(20km/h),0,Train/0/00000_00000_00028.png
389,Speed_limit(20km/h),0,Train/0/00000_00000_00029.png
390,Speed_limit(20km/h),0,Train/0/00000_00001_00000.png
391,Speed_limit(20km/h),0,Train/0/00000_00001_00001.png
392,Speed_limit(20km/h),0,Train/0/00000_00001_00002.png
393,Speed_limit(20km/h),0,Train/0/00000_00001_00003.png
394,Speed_limit(20km/h),0,Train/0/00000_00001_00004.png
395,Speed_limit(20km/h),0,Train/0/00000_00001_00005.png
396,Speed_limit(20km/h),0,Train/0/00000_00001_00006.png
397,Speed_limit(20km/h),0,Train/0/00000_00001_00007.png
398,Speed_limit(20km/h),0,Train/0/00000_00001_00008.png
399,Speed_limit(20km/h),0,Train/0/00000_00001_00009.png
400,Speed_limit(20km/h),0,Train/0/00000_00001_00010.png
401,Speed_limit(20km/h),0,Train/0/00000_00001_00011.png
402,Speed_limit(20km/h),0,Train/0/00000_00001_00012.png
403,Speed_limit(20km/h),0,Train/0/00000_00001_00013.png
404,Speed_limit(20km/h),0,Train/0/00000_00001_00014.png
405,Speed_limit(20km/h),0,Train/0/00000_00001_00015.png
406,Speed_limit(20km/h),0,Train/0/00000_00001_00016.png
407,Speed_limit(20km/h),0,Train/0/00000_00001_00017.png
408,Speed_limit(20km/h),0,Train/0/00000_00001_00018.png
409,Speed_limit(20km/h),0,Train/0/00000_00001_00019.png
410,Speed_limit(20km/h),0,Train/0/00000_00001_00020.png
411,Speed_limit(20km/h),0,Train/0/00000_00001_00021.png
412,Speed_limit(20km/h),0,Train/0/00000_00001_00022.png
413,Speed_limit(20km/h),0,Train/0/00000_00001_00023.png
414,Speed_limit(20km/h),0,Train/0/00000_00001_00024.png
415,Speed_limit(20km/h),0,Train/0/00000_00001_00025.png
416,Speed_limit(20km/h),0,Train/0/00000_00001_00026.png
417,Speed_limit(20km/h),0,Train/0/00000_00001_00027.png
418,Speed_limit(20km/h),0,Train/0/00000_00001_00028.png
419,Speed_limit(20km/h),0,Train/0/00000_00001_00029.png
420,Speed_limit(20km/h),0,Train/0/00000_00002_00000.png
421,Speed_limit(20km/h),0,Train/0/00000_00002_00001.png
422,Speed_limit(20km/h),0,Train/0/00000_00002_00002.png
423,Speed_limit(20km/h),0,Train/0/00000_00002_00003.png
424,Speed_limit(20km/h),0,Train/0/00000_00002_00004.png
425,Speed_limit(20km/h),0,Train/0/00000_00002_00005.png
426,Speed_limit(20km/h),0,Train/0/00000_00002_00006.png
427,Speed_limit(20km/h),0,Train/0/00000_00002_00007.png
428,Speed_limit(20km/h),0,Train/0/00000_00002_00008.png
429,Speed_limit(20km/h),0,Train/0/00000_00002_00009.png
430,Speed_limit(20km/h),0,Train/0/00000_00002_00010.png
431,Speed_limit(20km/h),0,Train/0/00000_00002_00011.png
432,Speed_limit(20km/h),0,Train/0/00000_00002_00012.png
433,Speed_limit(20km/h),0,Train/0/00000_00002_00013.png
434,Speed_limit(20km/h),0,Train/0/00000_00002_00014.png
435,Speed_limit(20km/h),0,Train/0/00000_00002_00015.png
436,Speed_limit(20km/h),0,Train/0/00000_00002_00016.png
437,Speed_limit(20km/h),0,Train/0/00000_00002_00017.png
438,Speed_limit(20km/h),0,Train/0/00000_00002_00018.png
439,Speed_limit(20km/h),0,Train/0/00000_00002_00019.png
440,Speed_limit(20km/h),0,Train/0/00000_00002_00020.png
441,Speed_limit(20km/h),0,Train/0/00000_00002_00021.png
442,Speed_limit(20km/h),0,Train/0/00000_00002_00022.png
443,Speed_limit(20km/h),0,Train/0/00000_00002_00023.png
444,Speed_limit(20km/h),0,Train/0/00000_00002_00024.png
445,Speed_limit(20km/h),0,Train/0/00000_00002_00025.png
446,Speed_limit(20km/h),0,Train/0/00000_00002_00026.png
447,Speed_limit(20km/h),0,Train/0/00000_00002_00027.png
